coupon,SmsCouponHistoryDetail.java,mall\\mall-portal\\src\\main\\java\\com\\macro\\mall\\portal\\domain\\SmsCouponHistoryDetail.java,"<association property=""coupon"" resultMap=""com.macro.mall.mapper.SmsCouponMapper.BaseResultMap"" columnPrefix=""c_"">",6,SmsCouponHistoryDao.xml,mall\mall-portal\src\main\resources\dao\SmsCouponHistoryDao.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<if test=""nickname != null"">",206,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,nickname = #{nickname*jdbcType=VARCHAR}*,362,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<result column=""nickname"" jdbcType=""VARCHAR"" property=""nickname"" />",9,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,nickname = #{record.nickname*jdbcType=VARCHAR}*,330,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,#{nickname*jdbcType=VARCHAR}* #{phone*jdbcType=VARCHAR}* #{status*jdbcType=INTEGER}*,129,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,#{nickname*jdbcType=VARCHAR}*,207,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,nickname = #{nickname*jdbcType=VARCHAR}*,414,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
nickname,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<if test=""record.nickname != null"">",274,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,"<result column=""discount"" jdbcType=""DECIMAL"" property=""discount"" />",8,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,discount = #{discount*jdbcType=DECIMAL}*,207,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,#{discount*jdbcType=DECIMAL}*,138,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,"<if test=""discount != null"">",194,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,discount = #{record.discount*jdbcType=DECIMAL}*,164,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,id* product_id* count* discount* price,70,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,"<if test=""record.discount != null"">",163,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,"<if test=""discount != null"">",123,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,discount = #{record.discount*jdbcType=DECIMAL}*,179,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,"<if test=""discount != null"">",137,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,#{item.discount*jdbcType=DECIMAL}*,9,PmsProductLadderDao.xml,mall\mall-admin\src\main\resources\dao\PmsProductLadderDao.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,discount*,124,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,values (#{productId*jdbcType=BIGINT}* #{count*jdbcType=INTEGER}* #{discount*jdbcType=DECIMAL}*,108,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,insert into pms_product_ladder (product_id* count* discount*,106,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
discount,PmsProductLadder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductLadder.java,discount = #{discount*jdbcType=DECIMAL}*,195,PmsProductLadderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductLadderMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,quantity* price* product_pic*,122,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,quantity = #{quantity*jdbcType=INTEGER}*,351,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,quantity = #{record.quantity*jdbcType=INTEGER}*,320,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""quantity != null"">",350,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,#{quantity*jdbcType=INTEGER}*,203,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,#{quantity*jdbcType=INTEGER}* #{price*jdbcType=DECIMAL}* #{productPic*jdbcType=VARCHAR}*,128,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""quantity != null"">",149,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,quantity*,150,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<result column=""quantity"" jdbcType=""INTEGER"" property=""quantity"" />",9,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,id* product_id* product_sku_id* member_id* quantity* price* product_pic* product_name*,83,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""record.quantity != null"">",267,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,quantity = #{record.quantity*jdbcType=INTEGER}*,268,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,quantity = #{quantity*jdbcType=INTEGER}*,400,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
quantity,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""quantity != null"">",202,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,gender* birthday* city* job* personalized_signature* source_type* integration* growth*,85,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<result column=""birthday"" jdbcType=""DATE"" property=""birthday"" />",15,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<if test=""record.birthday != null"">",292,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<if test=""birthday != null"">",379,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,birthday = #{birthday*jdbcType=DATE}*,420,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,birthday = #{birthday*jdbcType=DATE}*,380,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,birthday* city* job* personalized_signature*,125,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<if test=""birthday != null"">",168,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,#{birthday*jdbcType=DATE}*,225,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,birthday = #{record.birthday*jdbcType=DATE}*,293,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,birthday*,169,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,birthday = #{record.birthday*jdbcType=DATE}*,336,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,#{birthday*jdbcType=DATE}* #{city*jdbcType=VARCHAR}* #{job*jdbcType=VARCHAR}* #{personalizedSignature*jdbcType=VARCHAR}*,131,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
birthday,UmsMember.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMember.java,"<if test=""birthday != null"">",224,UmsMemberMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,values (#{pid*jdbcType=BIGINT}* #{name*jdbcType=VARCHAR}* #{value*jdbcType=VARCHAR}*,114,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,pid = #{record.pid*jdbcType=BIGINT}*,229,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,pid = #{pid*jdbcType=BIGINT}*,246,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,id* pid* name* value* icon* type* uri* status* create_time* sort,75,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,#{pid*jdbcType=BIGINT}*,154,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,"<result column=""pid"" jdbcType=""BIGINT"" property=""pid"" />",6,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,pid*,125,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,"<if test=""pid != null"">",124,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,"<if test=""pid != null"">",245,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,set pid = #{pid*jdbcType=BIGINT}*,277,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,pid = #{record.pid*jdbcType=BIGINT}*,195,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,insert into ums_permission (pid* name* value*,111,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,"<if test=""pid != null"">",153,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
pid,UmsPermission.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsPermission.java,"<if test=""record.pid != null"">",194,UmsPermissionMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsPermissionMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star = #{record.star*jdbcType=INTEGER}*,331,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star = #{star*jdbcType=INTEGER}*,358,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star = #{record.star*jdbcType=INTEGER}*,310,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star = #{star*jdbcType=INTEGER}*,416,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,"<if test=""record.star != null"">",266,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,"<if test=""star != null"">",166,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star = #{star*jdbcType=INTEGER}*,398,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star = #{record.star*jdbcType=INTEGER}*,267,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star*,167,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,"<result column=""star"" jdbcType=""INTEGER"" property=""star"" />",9,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,star* member_ip* create_time*,141,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,"<if test=""star != null"">",357,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,"<if test=""star != null"">",210,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,#{star*jdbcType=INTEGER}* #{memberIp*jdbcType=VARCHAR}* #{createTime*jdbcType=TIMESTAMP}*,146,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,id* product_id* member_nick_name* product_name* star* member_ip* create_time* show_status*,82,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
star,PmsComment.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsComment.java,#{star*jdbcType=INTEGER}*,211,PmsCommentMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentMapper.xml
hidden,UmsMenu.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMenu.java,"<if test=""hidden != null"">",144,UmsMenuMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMenuMapper.xml
hidden,UmsMenu.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMenu.java,icon* hidden),112,UmsMenuMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMenuMapper.xml
hidden,UmsMenu.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMenu.java,hidden = #{hidden*jdbcType=INTEGER}*,256,UmsMenuMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMenuMapper.xml
